originregion_id,originregion_name,destinationregion_id,destinationregion_name,regionflow_1600,regionflow_1700,regionflow_1800,regionflow_1850,regionflow_1900,regionflow_1950,regionflow_2000,xxx,origin_iso,origin_name,destination_iso,destination_name,countryflow_1600,countryflow_1700,countryflow_1800,countryflow_1850,countryflow_1900,countryflow_1950,countryflow_2000,origin_show,destination_show
CAN,Canada,CAN,Canada,0,0,0,0,0,0,0,,place001,Montreal,place001,Montreal,0,0,0,0,0,0,0,1,1
CAN,Canada,CAN,Canada,0,0,0,0,0,306,0,,place001,Montreal,place002,Ottawa,0,0,0,0,0,4,0,1,0
CAN,Canada,CAN,Canada,0,0,0,0,0,0,0,,place001,Montreal,place003,Toronto,0,0,0,0,0,0,0,1,1
CAN,Canada,USA,USA,0,0,0,0,0,0,0,,place001,Montreal,place005,Atlanta,0,0,0,0,0,0,0,1,0
CAN,Canada,USA,USA,0,0,0,0,0,0,0,,place001,Montreal,place006,Baltimore,0,0,0,0,0,0,0,1,1
CAN,Canada,USA,USA,0,0,0,0,20,0,0,,place001,Montreal,place007,Boston,0,0,0,0,1,0,0,1,1
CAN,Canada,USA,USA,0,0,0,0,0,0,0,,place001,Montreal,place008,Buffalo,0,0,0,0,0,0,0,1,0
CAN,Canada,USA,USA,0,0,0,0,0,0,0,,place001,Montreal,place010,California,0,0,0,0,0,0,0,1,0
CAN,Canada,USA,USA,0,0,0,0,0,0,0,,place001,Montreal,place011,Chicago,0,0,0,0,0,0,0,1,1
CAN,Canada,USA,USA,0,0,0,0,0,0,0,,place001,Montreal,place012,Cincinnati,0,0,0,0,0,0,0,1,1
CAN,Canada,USA,USA,0,0,0,0,0,0,248,,place001,Montreal,place013,Cleveland,0,0,0,0,0,0,1,1,1
CAN,Canada,USA,USA,0,0,0,0,0,0,0,,place001,Montreal,place014,Dallas,0,0,0,0,0,0,0,1,0
CAN,Canada,USA,USA,0,0,0,0,0,0,0,,place001,Montreal,place015,Denver,0,0,0,0,0,0,0,1,0
CAN,Canada,USA,USA,0,0,4,0,0,0,0,,place001,Montreal,place016,Detroit,0,0,1,0,0,0,0,1,1
CAN,Canada,USA,USA,0,0,0,0,0,163,0,,place001,Montreal,place018,Hollywood,0,0,0,0,0,1,0,1,1
CAN,Canada,USA,USA,0,0,0,0,0,0,0,,place001,Montreal,place019,Houston,0,0,0,0,0,0,0,1,0
CAN,Canada,USA,USA,0,0,0,0,0,0,0,,place001,Montreal,place021,Kansas City,0,0,0,0,0,0,0,1,0
CAN,Canada,USA,USA,0,0,0,0,0,163,0,,place001,Montreal,place022,Los Angeles,0,0,0,0,0,3,0,1,1
CAN,Canada,USA,USA,0,0,0,0,0,0,0,,place001,Montreal,place023,Los Angeles County,0,0,0,0,0,0,0,1,0
CAN,Canada,USA,USA,0,0,0,0,0,0,0,,place001,Montreal,place024,Louisville,0,0,0,0,0,0,0,1,0
CAN,Canada,USA,USA,0,0,0,0,0,0,0,,place001,Montreal,place025,Manhattan,0,0,0,0,0,0,0,1,0
CAN,Canada,USA,USA,0,0,0,0,0,0,0,,place001,Montreal,place026,Milwaukee,0,0,0,0,0,0,0,1,0
CAN,Canada,USA,USA,0,0,0,0,0,0,0,,place001,Montreal,place029,New Orleans,0,0,0,0,0,0,0,1,1
CAN,Canada,USA,USA,0,0,0,0,0,0,0,,place001,Montreal,place030,New York,0,0,0,0,0,0,0,1,1
CAN,Canada,USA,USA,0,0,0,0,0,0,0,,place001,Montreal,place031,New York City,0,0,0,0,0,0,0,1,1
CAN,Canada,USA,USA,0,0,0,0,0,0,0,,place001,Montreal,place033,Oakland,0,0,0,0,0,0,0,1,0
CAN,Canada,USA,USA,0,0,0,0,0,0,0,,place001,Montreal,place037,Philadelphia,0,0,0,0,0,0,0,1,1
CAN,Canada,USA,USA,0,0,0,0,0,0,0,,place001,Montreal,place038,Pittsburgh,0,0,0,0,0,0,0,1,1
CAN,Canada,USA,USA,0,0,0,0,0,0,0,,place001,Montreal,place039,Portland,0,0,0,0,0,0,0,1,1
CAN,Canada,USA,USA,0,0,0,0,0,0,0,,place001,Montreal,place040,Salt Lake City,0,0,0,0,0,0,0,1,0
CAN,Canada,USA,USA,0,0,0,0,0,0,0,,place001,Montreal,place041,San Antonio,0,0,0,0,0,0,0,1,0
CAN,Canada,USA,USA,0,0,0,0,0,0,0,,place001,Montreal,place042,San Diego,0,0,0,0,0,0,0,1,1
CAN,Canada,USA,USA,0,0,0,0,0,0,0,,place001,Montreal,place043,San Francisco,0,0,0,0,0,0,0,1,1
CAN,Canada,USA,USA,0,0,0,0,0,0,0,,place001,Montreal,place045,Santa Monica,0,0,0,0,0,0,0,1,1
CAN,Canada,USA,USA,0,0,0,0,0,0,0,,place001,Montreal,place046,Seattle,0,0,0,0,0,0,0,1,0
CAN,Canada,USA,USA,0,0,0,0,0,0,0,,place001,Montreal,place048,St. Louis,0,0,0,0,0,0,0,1,1
CAN,Canada,USA,USA,0,0,0,0,0,0,0,,place001,Montreal,place050,Washington DC,0,0,0,0,0,0,0,1,1
CAN,Canada,USA,USA,0,0,0,0,0,0,0,,place001,Montreal,place051,Woodland Hills,0,0,0,0,0,0,0,1,1
CAN,Canada,AUT,Austria,0,0,0,0,0,0,0,,place001,Montreal,place053,Vienna,0,0,0,0,0,0,0,1,1
CAN,Canada,BEL,Belgium,0,0,0,0,0,0,0,,place001,Montreal,place055,Brussels,0,0,0,0,0,0,0,1,1
CAN,Canada,CZE,Czech-Rep,0,0,0,0,0,0,0,,place001,Montreal,place056,Prague,0,0,0,0,0,0,0,1,1
CAN,Canada,FIN,Finland,0,0,0,0,0,0,0,,place001,Montreal,place057,Helsinki,0,0,0,0,0,0,0,1,0
CAN,Canada,FRA,France,0,0,0,0,0,0,0,,place001,Montreal,place060,France,0,0,0,0,0,0,0,1,0
CAN,Canada,FRA,France,0,0,0,0,0,0,10,,place001,Montreal,place067,Paris,0,0,0,0,0,0,1,1,1
CAN,Canada,DEU,Germany,0,0,0,0,0,0,1,,place001,Montreal,place070,Berlin,0,0,0,0,0,0,1,1,1
CAN,Canada,DEU,Germany,0,0,0,0,0,0,0,,place001,Montreal,place071,Cologne,0,0,0,0,0,0,0,1,1
CAN,Canada,DEU,Germany,0,0,0,0,0,0,0,,place001,Montreal,place072,Dresden,0,0,0,0,0,0,0,1,1
CAN,Canada,DEU,Germany,0,0,0,0,0,0,0,,place001,Montreal,place073,Frankfurt,0,0,0,0,0,0,0,1,1
CAN,Canada,DEU,Germany,0,0,0,0,0,0,0,,place001,Montreal,place074,Hamburg,0,0,0,0,0,0,0,1,1
CAN,Canada,DEU,Germany,0,0,0,0,0,0,0,,place001,Montreal,place075,Hanover,0,0,0,0,0,0,0,1,1
CAN,Canada,DEU,Germany,0,0,0,0,0,0,0,,place001,Montreal,place076,Leipzig,0,0,0,0,0,0,0,1,1
CAN,Canada,DEU,Germany,0,0,0,0,0,0,0,,place001,Montreal,place077,Munich,0,0,0,0,0,0,0,1,1
CAN,Canada,DEU,Germany,0,0,0,0,0,0,0,,place001,Montreal,place079,Stuttgart,0,0,0,0,0,0,0,1,1
CAN,Canada,HUN,Hungary,0,0,0,0,0,0,0,,place001,Montreal,place081,Budapest,0,0,0,0,0,0,0,1,1
CAN,Canada,IRL,Ireland,0,0,0,0,0,0,0,,place001,Montreal,place082,Dublin,0,0,0,0,0,0,0,1,1
CAN,Canada,ITA,Italy,0,0,0,0,0,0,1,,place001,Montreal,place085,Florence,0,0,0,0,0,0,1,1,1
CAN,Canada,ITA,Italy,0,0,0,0,0,0,0,,place001,Montreal,place087,Milan,0,0,0,0,0,0,0,1,1
CAN,Canada,ITA,Italy,0,0,0,0,0,0,0,,place001,Montreal,place088,Naples,0,0,0,0,0,0,0,1,0
CAN,Canada,ITA,Italy,0,0,0,0,0,0,0,,place001,Montreal,place090,Rome,0,0,0,0,0,0,0,1,1
CAN,Canada,ITA,Italy,0,0,0,0,0,0,0,,place001,Montreal,place092,Turin,0,0,0,0,0,0,0,1,0
CAN,Canada,ITA,Italy,0,0,0,0,0,0,0,,place001,Montreal,place093,Venice,0,0,0,0,0,0,0,1,0
CAN,Canada,NLD,Holland,0,0,0,0,0,0,0,,place001,Montreal,place094,Amsterdam,0,0,0,0,0,0,0,1,1
CAN,Canada,NLD,Holland,0,0,0,0,0,0,0,,place001,Montreal,place098,The Hague,0,0,0,0,0,0,0,1,0
CAN,Canada,POL,Poland,0,0,0,0,0,0,0,,place001,Montreal,place099,Auschwitz,0,0,0,0,0,0,0,1,1
CAN,Canada,POL,Poland,0,0,0,0,0,0,0,,place001,Montreal,place100,Warsaw,0,0,0,0,0,0,0,1,1
CAN,Canada,POL,Poland,0,0,0,0,0,0,0,,place001,Montreal,place101,Wroclaw,0,0,0,0,0,0,0,1,0
CAN,Canada,RUS,Russia,0,0,0,0,0,0,0,,place001,Montreal,place103,Moscow,0,0,0,0,0,0,0,1,1
CAN,Canada,ESP,Spain,0,0,0,0,0,0,0,,place001,Montreal,place105,Madrid,0,0,0,0,0,0,0,1,1
CAN,Canada,SWE,Sweden,0,0,0,0,0,0,0,,place001,Montreal,place107,Stockholm,0,0,0,0,0,0,0,1,1
CAN,Canada,GBR,UK,0,0,0,0,0,0,0,,place001,Montreal,place111,Birmingham,0,0,0,0,0,0,0,1,0
CAN,Canada,GBR,UK,0,0,0,0,0,0,0,,place001,Montreal,place113,Cambridge,0,0,0,0,0,0,0,1,0
CAN,Canada,GBR,UK,0,0,0,0,0,0,0,,place001,Montreal,place114,England,0,0,0,0,0,0,0,1,0
CAN,Canada,GBR,UK,0,0,0,0,0,0,0,,place001,Montreal,place115,Glasgow,0,0,0,0,0,0,0,1,0
CAN,Canada,GBR,UK,0,0,0,0,0,0,0,,place001,Montreal,place116,Liverpool,0,0,0,0,0,0,0,1,0
CAN,Canada,GBR,UK,0,0,0,0,0,31,0,,place001,Montreal,place117,London,0,0,0,0,0,3,0,1,1
CAN,Canada,GBR,UK,0,0,0,0,0,0,0,,place001,Montreal,place119,Oxford,0,0,0,0,0,0,0,1,0
CAN,Canada,AUS,Australia,0,0,0,0,0,0,0,,place001,Montreal,place124,Melbourne,0,0,0,0,0,0,0,0,0
CAN,Canada,AUS,Australia,0,0,0,0,0,0,0,,place001,Montreal,place125,Sydney,0,0,0,0,0,0,0,0,0
CAN,Canada,JPN,Japan,0,0,0,0,0,0,0,,place001,Montreal,place128,Tokyo,0,0,0,0,0,0,0,0,0
CAN,Canada,ARG,Argentina,0,0,0,0,0,0,0,,place001,Montreal,place129,Buenos Aires,0,0,0,0,0,0,0,0,0
CAN,Canada,MEX,Mexico,0,0,0,0,0,0,0,,place001,Montreal,place130,Mexico City,0,0,0,0,0,0,0,0,0
CAN,Canada,DEU,Germany,0,0,0,0,0,0,0,,place001,Montreal,place14465,Heidelberg,0,0,0,0,0,0,0,1,0
CAN,Canada,USA,USA,0,0,0,3,0,0,0,,place001,Montreal,place1516,Nashville,0,0,0,1,0,0,0,1,0
CAN,Canada,USA,USA,0,0,0,0,0,0,0,,place001,Montreal,place16473,Indianapolis,0,0,0,0,0,0,0,1,0
CAN,Canada,USA,USA,0,0,0,0,0,0,0,,place001,Montreal,place20233,New Haven,0,0,0,0,0,0,0,1,0
CAN,Canada,USA,USA,0,0,0,0,0,0,0,,place001,Montreal,place5079,Columbus,0,0,0,0,0,0,0,1,0
CAN,Canada,DEU,Germany,0,0,0,0,0,0,0,,place001,Montreal,place9221,Germany,0,0,0,0,0,0,0,1,0
CAN,Canada,DEU,Germany,0,0,0,0,0,0,0,,place001,Montreal,place9543,Bonn,0,0,0,0,0,0,0,1,0
CAN,Canada,CAN,Canada,0,0,0,0,0,0,403,,place002,Ottawa,place001,Montreal,0,0,0,0,0,0,1,0,1
CAN,Canada,CAN,Canada,0,0,0,0,0,0,0,,place002,Ottawa,place002,Ottawa,0,0,0,0,0,0,0,0,0
CAN,Canada,CAN,Canada,0,0,0,0,0,0,403,,place002,Ottawa,place003,Toronto,0,0,0,0,0,0,5,0,1
CAN,Canada,USA,USA,0,0,0,0,0,0,0,,place002,Ottawa,place005,Atlanta,0,0,0,0,0,0,0,0,0
CAN,Canada,USA,USA,0,0,0,0,0,0,0,,place002,Ottawa,place006,Baltimore,0,0,0,0,0,0,0,0,1
CAN,Canada,USA,USA,0,0,0,0,0,0,0,,place002,Ottawa,place007,Boston,0,0,0,0,0,0,0,0,1
CAN,Canada,USA,USA,0,0,0,0,0,0,0,,place002,Ottawa,place008,Buffalo,0,0,0,0,0,0,0,0,0
CAN,Canada,USA,USA,0,0,0,0,0,0,0,,place002,Ottawa,place010,California,0,0,0,0,0,0,0,0,0
CAN,Canada,USA,USA,0,0,0,0,0,0,0,,place002,Ottawa,place011,Chicago,0,0,0,0,0,0,0,0,1
CAN,Canada,USA,USA,0,0,0,0,0,0,0,,place002,Ottawa,place012,Cincinnati,0,0,0,0,0,0,0,0,1
CAN,Canada,USA,USA,0,0,0,0,0,0,0,,place002,Ottawa,place013,Cleveland,0,0,0,0,0,0,0,0,1
CAN,Canada,USA,USA,0,0,0,0,0,0,0,,place002,Ottawa,place014,Dallas,0,0,0,0,0,0,0,0,0
CAN,Canada,USA,USA,0,0,0,0,0,0,0,,place002,Ottawa,place015,Denver,0,0,0,0,0,0,0,0,0
CAN,Canada,USA,USA,0,0,0,0,0,0,0,,place002,Ottawa,place016,Detroit,0,0,0,0,0,0,0,0,1
CAN,Canada,USA,USA,0,0,0,0,0,0,0,,place002,Ottawa,place018,Hollywood,0,0,0,0,0,0,0,0,1
CAN,Canada,USA,USA,0,0,0,0,0,0,0,,place002,Ottawa,place019,Houston,0,0,0,0,0,0,0,0,0
CAN,Canada,USA,USA,0,0,0,0,0,0,0,,place002,Ottawa,place021,Kansas City,0,0,0,0,0,0,0,0,0
CAN,Canada,USA,USA,0,0,0,0,0,163,0,,place002,Ottawa,place022,Los Angeles,0,0,0,0,0,1,0,0,1
CAN,Canada,USA,USA,0,0,0,0,0,0,0,,place002,Ottawa,place023,Los Angeles County,0,0,0,0,0,0,0,0,0
CAN,Canada,USA,USA,0,0,0,0,0,0,0,,place002,Ottawa,place024,Louisville,0,0,0,0,0,0,0,0,0
CAN,Canada,USA,USA,0,0,0,0,0,0,0,,place002,Ottawa,place025,Manhattan,0,0,0,0,0,0,0,0,0
CAN,Canada,USA,USA,0,0,0,0,0,0,0,,place002,Ottawa,place026,Milwaukee,0,0,0,0,0,0,0,0,0
CAN,Canada,USA,USA,0,0,0,0,0,0,0,,place002,Ottawa,place029,New Orleans,0,0,0,0,0,0,0,0,1
CAN,Canada,USA,USA,0,0,0,0,0,0,0,,place002,Ottawa,place030,New York,0,0,0,0,0,0,0,0,1
CAN,Canada,USA,USA,0,0,0,0,0,0,0,,place002,Ottawa,place031,New York City,0,0,0,0,0,0,0,0,1
CAN,Canada,USA,USA,0,0,0,0,0,0,0,,place002,Ottawa,place033,Oakland,0,0,0,0,0,0,0,0,0
CAN,Canada,USA,USA,0,0,0,0,0,0,0,,place002,Ottawa,place037,Philadelphia,0,0,0,0,0,0,0,0,1
CAN,Canada,USA,USA,0,0,0,0,0,0,0,,place002,Ottawa,place038,Pittsburgh,0,0,0,0,0,0,0,0,1
CAN,Canada,USA,USA,0,0,0,0,0,0,0,,place002,Ottawa,place039,Portland,0,0,0,0,0,0,0,0,1
CAN,Canada,USA,USA,0,0,0,0,0,0,0,,place002,Ottawa,place040,Salt Lake City,0,0,0,0,0,0,0,0,0
CAN,Canada,USA,USA,0,0,0,0,0,0,0,,place002,Ottawa,place041,San Antonio,0,0,0,0,0,0,0,0,0
CAN,Canada,USA,USA,0,0,0,0,0,0,0,,place002,Ottawa,place042,San Diego,0,0,0,0,0,0,0,0,1
CAN,Canada,USA,USA,0,0,0,0,0,0,0,,place002,Ottawa,place043,San Francisco,0,0,0,0,0,0,0,0,1
CAN,Canada,USA,USA,0,0,0,0,0,0,248,,place002,Ottawa,place045,Santa Monica,0,0,0,0,0,0,1,0,1
CAN,Canada,USA,USA,0,0,0,0,0,0,0,,place002,Ottawa,place046,Seattle,0,0,0,0,0,0,0,0,0
CAN,Canada,USA,USA,0,0,0,0,0,0,0,,place002,Ottawa,place048,St. Louis,0,0,0,0,0,0,0,0,1
CAN,Canada,USA,USA,0,0,0,0,0,0,0,,place002,Ottawa,place050,Washington DC,0,0,0,0,0,0,0,0,1
CAN,Canada,USA,USA,0,0,0,0,0,0,0,,place002,Ottawa,place051,Woodland Hills,0,0,0,0,0,0,0,0,1
CAN,Canada,AUT,Austria,0,0,0,0,0,0,0,,place002,Ottawa,place053,Vienna,0,0,0,0,0,0,0,0,1
CAN,Canada,BEL,Belgium,0,0,0,0,0,0,0,,place002,Ottawa,place055,Brussels,0,0,0,0,0,0,0,0,1
CAN,Canada,CZE,Czech-Rep,0,0,0,0,0,0,0,,place002,Ottawa,place056,Prague,0,0,0,0,0,0,0,0,1
CAN,Canada,FIN,Finland,0,0,0,0,0,0,0,,place002,Ottawa,place057,Helsinki,0,0,0,0,0,0,0,0,0
CAN,Canada,FRA,France,0,0,0,0,0,0,0,,place002,Ottawa,place060,France,0,0,0,0,0,0,0,0,0
CAN,Canada,FRA,France,0,0,0,0,0,0,0,,place002,Ottawa,place067,Paris,0,0,0,0,0,0,0,0,1
CAN,Canada,DEU,Germany,0,0,0,0,0,0,0,,place002,Ottawa,place070,Berlin,0,0,0,0,0,0,0,0,1
CAN,Canada,DEU,Germany,0,0,0,0,0,0,0,,place002,Ottawa,place071,Cologne,0,0,0,0,0,0,0,0,1
CAN,Canada,DEU,Germany,0,0,0,0,0,0,0,,place002,Ottawa,place072,Dresden,0,0,0,0,0,0,0,0,1
CAN,Canada,DEU,Germany,0,0,0,0,0,0,0,,place002,Ottawa,place073,Frankfurt,0,0,0,0,0,0,0,0,1
CAN,Canada,DEU,Germany,0,0,0,0,0,0,0,,place002,Ottawa,place074,Hamburg,0,0,0,0,0,0,0,0,1
CAN,Canada,DEU,Germany,0,0,0,0,0,0,0,,place002,Ottawa,place075,Hanover,0,0,0,0,0,0,0,0,1
CAN,Canada,DEU,Germany,0,0,0,0,0,0,0,,place002,Ottawa,place076,Leipzig,0,0,0,0,0,0,0,0,1
CAN,Canada,DEU,Germany,0,0,0,0,0,0,0,,place002,Ottawa,place077,Munich,0,0,0,0,0,0,0,0,1
CAN,Canada,DEU,Germany,0,0,0,0,0,0,0,,place002,Ottawa,place079,Stuttgart,0,0,0,0,0,0,0,0,1
CAN,Canada,HUN,Hungary,0,0,0,0,0,0,0,,place002,Ottawa,place081,Budapest,0,0,0,0,0,0,0,0,1
CAN,Canada,IRL,Ireland,0,0,0,0,0,0,0,,place002,Ottawa,place082,Dublin,0,0,0,0,0,0,0,0,1
CAN,Canada,ITA,Italy,0,0,0,0,0,0,0,,place002,Ottawa,place085,Florence,0,0,0,0,0,0,0,0,1
CAN,Canada,ITA,Italy,0,0,0,0,0,0,0,,place002,Ottawa,place087,Milan,0,0,0,0,0,0,0,0,1
CAN,Canada,ITA,Italy,0,0,0,0,0,0,0,,place002,Ottawa,place088,Naples,0,0,0,0,0,0,0,0,0
CAN,Canada,ITA,Italy,0,0,0,0,0,0,0,,place002,Ottawa,place090,Rome,0,0,0,0,0,0,0,0,1
CAN,Canada,ITA,Italy,0,0,0,0,0,0,0,,place002,Ottawa,place092,Turin,0,0,0,0,0,0,0,0,0
CAN,Canada,ITA,Italy,0,0,0,0,0,0,0,,place002,Ottawa,place093,Venice,0,0,0,0,0,0,0,0,0
CAN,Canada,NLD,Holland,0,0,0,0,0,0,0,,place002,Ottawa,place094,Amsterdam,0,0,0,0,0,0,0,0,1
CAN,Canada,NLD,Holland,0,0,0,0,0,0,0,,place002,Ottawa,place098,The Hague,0,0,0,0,0,0,0,0,0
CAN,Canada,POL,Poland,0,0,0,0,0,0,0,,place002,Ottawa,place099,Auschwitz,0,0,0,0,0,0,0,0,1
CAN,Canada,POL,Poland,0,0,0,0,0,0,0,,place002,Ottawa,place100,Warsaw,0,0,0,0,0,0,0,0,1
CAN,Canada,POL,Poland,0,0,0,0,0,0,0,,place002,Ottawa,place101,Wroclaw,0,0,0,0,0,0,0,0,0
CAN,Canada,RUS,Russia,0,0,0,0,0,0,0,,place002,Ottawa,place103,Moscow,0,0,0,0,0,0,0,0,1
CAN,Canada,ESP,Spain,0,0,0,0,0,0,0,,place002,Ottawa,place105,Madrid,0,0,0,0,0,0,0,0,1
CAN,Canada,SWE,Sweden,0,0,0,0,0,0,0,,place002,Ottawa,place107,Stockholm,0,0,0,0,0,0,0,0,1
CAN,Canada,GBR,UK,0,0,0,0,0,0,0,,place002,Ottawa,place111,Birmingham,0,0,0,0,0,0,0,0,0
CAN,Canada,GBR,UK,0,0,0,0,0,0,0,,place002,Ottawa,place113,Cambridge,0,0,0,0,0,0,0,0,0
CAN,Canada,GBR,UK,0,0,0,0,0,0,0,,place002,Ottawa,place114,England,0,0,0,0,0,0,0,0,0
CAN,Canada,GBR,UK,0,0,0,0,0,0,0,,place002,Ottawa,place115,Glasgow,0,0,0,0,0,0,0,0,0
CAN,Canada,GBR,UK,0,0,0,0,0,0,0,,place002,Ottawa,place116,Liverpool,0,0,0,0,0,0,0,0,0
CAN,Canada,GBR,UK,0,0,0,0,0,0,40,,place002,Ottawa,place117,London,0,0,0,0,0,0,3,0,1
CAN,Canada,GBR,UK,0,0,0,0,0,0,0,,place002,Ottawa,place119,Oxford,0,0,0,0,0,0,0,0,0
CAN,Canada,AUS,Australia,0,0,0,0,0,0,0,,place002,Ottawa,place124,Melbourne,0,0,0,0,0,0,0,0,0
CAN,Canada,AUS,Australia,0,0,0,0,0,0,0,,place002,Ottawa,place125,Sydney,0,0,0,0,0,0,0,0,0
CAN,Canada,JPN,Japan,0,0,0,0,0,0,0,,place002,Ottawa,place128,Tokyo,0,0,0,0,0,0,0,0,0
CAN,Canada,ARG,Argentina,0,0,0,0,0,0,0,,place002,Ottawa,place129,Buenos Aires,0,0,0,0,0,0,0,0,0
CAN,Canada,MEX,Mexico,0,0,0,0,0,0,0,,place002,Ottawa,place130,Mexico City,0,0,0,0,0,0,0,0,0
CAN,Canada,DEU,Germany,0,0,0,0,0,0,0,,place002,Ottawa,place14465,Heidelberg,0,0,0,0,0,0,0,0,0
CAN,Canada,USA,USA,0,0,0,0,0,0,0,,place002,Ottawa,place1516,Nashville,0,0,0,0,0,0,0,0,0
CAN,Canada,USA,USA,0,0,0,0,0,0,0,,place002,Ottawa,place16473,Indianapolis,0,0,0,0,0,0,0,0,0
CAN,Canada,USA,USA,0,0,0,0,0,0,0,,place002,Ottawa,place20233,New Haven,0,0,0,0,0,0,0,0,0
CAN,Canada,USA,USA,0,0,0,0,0,0,0,,place002,Ottawa,place5079,Columbus,0,0,0,0,0,0,0,0,0
CAN,Canada,DEU,Germany,0,0,0,0,0,0,0,,place002,Ottawa,place9221,Germany,0,0,0,0,0,0,0,0,0
CAN,Canada,DEU,Germany,0,0,0,0,0,0,0,,place002,Ottawa,place9543,Bonn,0,0,0,0,0,0,0,0,0
CAN,Canada,CAN,Canada,0,0,0,0,0,0,0,,place003,Toronto,place001,Montreal,0,0,0,0,0,0,0,1,1
CAN,Canada,CAN,Canada,0,0,0,0,0,0,403,,place003,Toronto,place002,Ottawa,0,0,0,0,0,0,2,1,0
CAN,Canada,CAN,Canada,0,0,0,0,0,0,0,,place003,Toronto,place003,Toronto,0,0,0,0,0,0,0,1,1
CAN,Canada,USA,USA,0,0,0,0,0,0,0,,place003,Toronto,place005,Atlanta,0,0,0,0,0,0,0,1,0
CAN,Canada,USA,USA,0,0,0,0,0,0,0,,place003,Toronto,place006,Baltimore,0,0,0,0,0,0,0,1,1
CAN,Canada,USA,USA,0,0,0,0,0,163,0,,place003,Toronto,place007,Boston,0,0,0,0,0,1,0,1,1
CAN,Canada,USA,USA,0,0,0,0,0,0,0,,place003,Toronto,place008,Buffalo,0,0,0,0,0,0,0,1,0
CAN,Canada,USA,USA,0,0,0,0,0,0,248,,place003,Toronto,place010,California,0,0,0,0,0,0,1,1,0
CAN,Canada,USA,USA,0,0,0,0,0,0,248,,place003,Toronto,place011,Chicago,0,0,0,0,0,0,2,1,1
CAN,Canada,USA,USA,0,0,0,0,0,0,0,,place003,Toronto,place012,Cincinnati,0,0,0,0,0,0,0,1,1
CAN,Canada,USA,USA,0,0,0,0,0,0,0,,place003,Toronto,place013,Cleveland,0,0,0,0,0,0,0,1,1
CAN,Canada,USA,USA,0,0,0,0,0,0,0,,place003,Toronto,place014,Dallas,0,0,0,0,0,0,0,1,0
CAN,Canada,USA,USA,0,0,0,0,0,0,0,,place003,Toronto,place015,Denver,0,0,0,0,0,0,0,1,0
CAN,Canada,USA,USA,0,0,0,0,0,0,248,,place003,Toronto,place016,Detroit,0,0,0,0,0,0,1,1,1
CAN,Canada,USA,USA,0,0,0,0,0,163,0,,place003,Toronto,place018,Hollywood,0,0,0,0,0,2,0,1,1
CAN,Canada,USA,USA,0,0,0,0,0,0,0,,place003,Toronto,place019,Houston,0,0,0,0,0,0,0,1,0
CAN,Canada,USA,USA,0,0,0,0,0,0,0,,place003,Toronto,place021,Kansas City,0,0,0,0,0,0,0,1,0
CAN,Canada,USA,USA,0,0,0,0,0,0,248,,place003,Toronto,place022,Los Angeles,0,0,0,0,0,0,7,1,1
CAN,Canada,USA,USA,0,0,0,0,0,0,0,,place003,Toronto,place023,Los Angeles County,0,0,0,0,0,0,0,1,0
CAN,Canada,USA,USA,0,0,0,0,0,0,0,,place003,Toronto,place024,Louisville,0,0,0,0,0,0,0,1,0
CAN,Canada,USA,USA,0,0,0,0,0,0,248,,place003,Toronto,place025,Manhattan,0,0,0,0,0,0,1,1,0
CAN,Canada,USA,USA,0,0,0,0,0,0,0,,place003,Toronto,place026,Milwaukee,0,0,0,0,0,0,0,1,0
CAN,Canada,USA,USA,0,0,0,0,0,0,0,,place003,Toronto,place029,New Orleans,0,0,0,0,0,0,0,1,1
CAN,Canada,USA,USA,0,0,0,0,0,0,0,,place003,Toronto,place030,New York,0,0,0,0,0,0,0,1,1
CAN,Canada,USA,USA,0,0,0,0,0,0,248,,place003,Toronto,place031,New York City,0,0,0,0,0,0,5,1,1
CAN,Canada,USA,USA,0,0,0,0,0,163,0,,place003,Toronto,place033,Oakland,0,0,0,0,0,1,0,1,0
CAN,Canada,USA,USA,0,0,0,0,0,163,0,,place003,Toronto,place037,Philadelphia,0,0,0,0,0,2,0,1,1
CAN,Canada,USA,USA,0,0,0,0,0,0,0,,place003,Toronto,place038,Pittsburgh,0,0,0,0,0,0,0,1,1
CAN,Canada,USA,USA,0,0,0,0,0,0,0,,place003,Toronto,place039,Portland,0,0,0,0,0,0,0,1,1
CAN,Canada,USA,USA,0,0,0,0,0,0,0,,place003,Toronto,place040,Salt Lake City,0,0,0,0,0,0,0,1,0
CAN,Canada,USA,USA,0,0,0,0,0,0,0,,place003,Toronto,place041,San Antonio,0,0,0,0,0,0,0,1,0
CAN,Canada,USA,USA,0,0,0,0,0,0,248,,place003,Toronto,place042,San Diego,0,0,0,0,0,0,1,1,1
CAN,Canada,USA,USA,0,0,0,0,0,0,248,,place003,Toronto,place043,San Francisco,0,0,0,0,0,0,1,1,1
CAN,Canada,USA,USA,0,0,0,0,0,0,0,,place003,Toronto,place045,Santa Monica,0,0,0,0,0,0,0,1,1
CAN,Canada,USA,USA,0,0,0,0,0,0,0,,place003,Toronto,place046,Seattle,0,0,0,0,0,0,0,1,0
CAN,Canada,USA,USA,0,0,0,0,0,0,0,,place003,Toronto,place048,St. Louis,0,0,0,0,0,0,0,1,1
CAN,Canada,USA,USA,0,0,0,0,0,163,0,,place003,Toronto,place050,Washington DC,0,0,0,0,0,1,0,1,1
